Url,Pays,Etat,Province,Ville,Nom,Adresse,Postal,Téléphone,Email,Site,GPS
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-jerzens-i105609/,Autriche,Tyrol,Politischer bezirk imst,Jerzens,gemeinde jerzens,"jerzens 220, 6474 jerzens, austria",6474,05414 87336,Information non disponible,http://www.jerzens.tirol.gv.at/,"47.15036, 10.74581"
https://fre.cityhallworldwide.com/mairie-en-autriche/magdalenastrae-i117649/,Autriche,Tyrol,Politischer bezirk innsbruck,Hall in tirol,magdalenastraße,"magdalenastraße, 6060 hall in tirol, austria", ,Information non disponible,Information non disponible,Information non disponible,"47.28567, 11.50711"
https://fre.cityhallworldwide.com/mairie-en-autriche/mangstrae-i117651/,Autriche,Tyrol,Politischer bezirk innsbruck,Hall in tirol,mangstraße,"mangstraße, 6060 hall in tirol, austria",6060,Information non disponible,Information non disponible,Information non disponible,"47.28572, 11.50414"
https://fre.cityhallworldwide.com/mairie-en-autriche/austrae-i120315/,Autriche,Tyrol,Politischer bezirk innsbruck,Rum,austraße,"austraße, 6063 rum, austria",6063,Information non disponible,Information non disponible,Information non disponible,"47.27688, 11.44916"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-telfs-i127580/,Autriche,Tyrol,Politischer bezirk innsbruck,Telfs,rathaus telfs,"untermarktstraße 7, 6410 telfs, austria",6410,05262 6961,Information non disponible,http://www.telfs.at/rathaus.html,"47.30691, 11.07253"
https://fre.cityhallworldwide.com/mairie-en-autriche/monte-piano-strae-i127592/,Autriche,Tyrol,Politischer bezirk innsbruck,Rum,monte-piano-straße,"monte-piano-straße, 6020 innsbruck, austria",6020,Information non disponible,Information non disponible,Information non disponible,"47.27544, 11.43951"
https://fre.cityhallworldwide.com/mairie-en-autriche/eichbergweg-i127609/,Autriche,Tyrol,Politischer bezirk innsbruck,Fritzens,eichbergweg,"eichbergweg, 6122 fritzens, austria",6122,Information non disponible,Information non disponible,Information non disponible,"47.30965, 11.60515"
https://fre.cityhallworldwide.com/mairie-en-autriche/aichat-i129028/,Autriche,Tyrol,Politischer bezirk innsbruck,Absam,aichat,"aichat, 6068 mils, austria",6068,Information non disponible,Information non disponible,Information non disponible,"47.30301, 11.52643"
https://fre.cityhallworldwide.com/mairie-en-autriche/finkenberg-i129147/,Autriche,Tyrol,Politischer bezirk innsbruck,Rum,finkenberg,"finkenberg, rum, austria",austria,Information non disponible,Information non disponible,Information non disponible,"47.28945, 11.45609"
https://fre.cityhallworldwide.com/mairie-en-autriche/planitz-i129268/,Autriche,Tyrol,Politischer bezirk innsbruck,Absam,planitz,"planitz, 6068 mils, austria",6068,Information non disponible,Information non disponible,Information non disponible,"47.30706, 11.52525"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-rattenberg-i105439/,Autriche,Tyrol,Politischer bezirk kufstein,Rattenberg,stadtgemeinde rattenberg,"pfarrgasse 92, 6240 rattenberg, austria",6240,05337 62408,Information non disponible,http://www.rattenberg.at/,"47.43933, 11.89393"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-radfeld-i105454/,Autriche,Tyrol,Politischer bezirk kufstein,Radfeld,gemeindeamt radfeld,"dorfstraße 57, 6241 radfeld, austria",6241,05337 63950,Information non disponible,https://www.radfeld.tirol.gv.at/,"47.44632, 11.91068"
https://fre.cityhallworldwide.com/mairie-en-autriche/going-am-wilden-kaiser-i105503/,Autriche,Tyrol,Politischer bezirk kufstein,Ellmau,going am wilden kaiser,"kirchpl. 1a, 6353 going am wilden kaiser, austria",6353,05358 2427,Information non disponible,http://www.going.tirol.gv.at/,"47.51406, 12.32891"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-breitenbach-am-inn-i105574/,Autriche,Tyrol,Politischer bezirk kufstein,Breitenbach am inn,gemeindeamt breitenbach am inn,"dorf 94, 6252 breitenbach am inn, austria",6252,05338 7274,Information non disponible,http://www.breitenbach.at/,"47.47879, 11.97392"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-bad-haring-i105728/,Autriche,Tyrol,Politischer bezirk kufstein,Bad häring,gemeindereamt bad häring,"dorf 90, 6323 bad häring, austria",6323,Information non disponible,Information non disponible,Information non disponible,"47.51012, 12.11938"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-alpbach-i105743/,Autriche,Tyrol,Politischer bezirk kufstein,Alpbach,gemeindeamt alpbach,"alpbach 168, 6236 alpbach, austria",6236,05336 5224,Information non disponible,http://www.alpbach.tirol.gv.at/,"47.39881, 11.94429"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-auervillgraten-i105318/,Autriche,Tyrol,Politischer bezirk lienz,Außervillgraten,gemeindeamt außervillgraten,"außervillgraten 136b, 9931, austria",9931,04843 5522,Information non disponible,http://www.ausservillgraten.gv.at/,"46.78684, 12.42989"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-sillian-i105351/,Autriche,Tyrol,Politischer bezirk lienz,Sillian,marktgemeinde sillian,"sillian 86, 9920 sillian, austria",9920,Information non disponible,Information non disponible,Information non disponible,"46.74735, 12.41941"
https://fre.cityhallworldwide.com/mairie-en-autriche/polizeiinspektion-sankt-jakob-im-defereggental-i105414/,Autriche,Tyrol,Politischer bezirk lienz,Innervillgraten,polizeiinspektion sankt jakob im defereggental,"unterrotte 75, 9963 unterrotte, austria",9963,04873 5207,Information non disponible,http://www.stjakob.at/,"46.91584, 12.33151"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-gaimberg-i105505/,Autriche,Tyrol,Politischer bezirk lienz,Thurn,gemeindeamt gaimberg,"dorfstraße 32, 9905 obergaimberg, austria",9905,Information non disponible,Information non disponible,Information non disponible,"46.84293, 12.77042"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-leisach-i105560/,Autriche,Tyrol,Politischer bezirk lienz,Leisach,gemeindeamt leisach,"leisach 20, 9909, austria",9909,04852 62660,Information non disponible,http://leisach.gv.at/,"46.80944, 12.74901"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-nudorf-debant-i105563/,Autriche,Tyrol,Politischer bezirk lienz,Dölsach,marktgemeinde nußdorf-debant,"hermann gmeiner-straße 4, 9990 debant, austria",9990,Information non disponible,Information non disponible,http://www.nussdorf-debant.at/,"46.83075, 12.81385"
https://fre.cityhallworldwide.com/mairie-en-autriche/kals-am-groglockner-i105633/,Autriche,Tyrol,Politischer bezirk lienz,Matrei in osttirol,kals am großglockner,"ködnitz 6, 9981, austria",9981,04876 82100,Information non disponible,http://www.kals.at/,"47.00117, 12.64463"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-sankt-johann-im-walde-i105735/,Autriche,Tyrol,Politischer bezirk lienz,Schlaiten,gemeindeamt sankt johann im walde,"st. johann im walde 48, 9952 st. johann im walde, austria",9952,04872 20100,Information non disponible,http://sanktjohannimwalde.at/,"46.90257, 12.62723"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-i127596/,Autriche,Tyrol,Politischer bezirk lienz,Dölsach,gemeindeamt,"hermann gmeiner-straße 4, 9990 nußdorf-debant, austria",9990,04852 6222281,Information non disponible,http://www.nussdorf-debant.at/,"46.83092, 12.81446"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-holzgau-i105334/,Autriche,Tyrol,Politischer bezirk reutte,Holzgau,gemeindeamt holzgau,"holzgau 45, 6654 holzgau, austria",6654,05633 5283,Information non disponible,Information non disponible,"47.25913, 10.34358"
https://fre.cityhallworldwide.com/mairie-en-autriche/elmen-i105336/,Autriche,Tyrol,Politischer bezirk reutte,Elmen,elmen,"elmen 2, 6644 elmen, austria",6644,05635 297,Information non disponible,Information non disponible,"47.33811, 10.54101"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-wangle-i105435/,Autriche,Tyrol,Politischer bezirk reutte,Wängle,gemeinde wängle,"oberdorf 4, 6610 wängle, austria",6610,05672 62381,Information non disponible,http://www.waengle.at/,"47.48714, 10.68834"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-lechaschau-i105480/,Autriche,Tyrol,Politischer bezirk reutte,Lechaschau,gemeindeamt lechaschau,"dorfstraße 10, 6600 lechaschau, austria",6600,Information non disponible,Information non disponible,Information non disponible,"47.48945, 10.70634"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-biberwier-i105555/,Autriche,Tyrol,Politischer bezirk reutte,Biberwier,gemeindeamt biberwier,"fernpaßstraße 27, 6633 biberwier, austria",6633,Information non disponible,Information non disponible,Information non disponible,"47.38277, 10.89146"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-jungholz-i105606/,Autriche,Tyrol,Politischer bezirk reutte,Jungholz,gemeindeamt jungholz,"jungholz 55, 6691 jungholz, austria",6691,05676 8121,Information non disponible,http://www.jungholz.tirol.gv.at/,"47.57216, 10.4466"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-breitenwang-i105630/,Autriche,Tyrol,Politischer bezirk reutte,Breitenwang,gemeindeamt breitenwang,"dorfstraße 5, 6600 breitenwang, austria",6600,05672 625160,Information non disponible,Information non disponible,"47.48771, 10.72955"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-elbigenalp-i105657/,Autriche,Tyrol,Politischer bezirk reutte,Elbigenalp,gemeindeamt elbigenalp,"dorf 55, 6652, austria",6652,Information non disponible,Information non disponible,Information non disponible,"47.29071, 10.43667"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-ehenbichl-i105690/,Autriche,Tyrol,Politischer bezirk reutte,Ehenbichl,gemeindeamt ehenbichl,"schulweg 10, 6600 ehenbichl, austria",6600,05672 62083,Information non disponible,http://www.ehenbichl.tirol.gv.at/,"47.47242, 10.7006"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeindeamt-zell-a-ziller-i105197/,Autriche,Tyrol,Politischer bezirk schwaz,Zell am ziller,marktgemeindeamt zell a ziller,"unterdorf 2, 6280 zell am ziller, austria",6280,05282 22220,Information non disponible,Information non disponible,"47.2336, 11.88028"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-wiesing-i105224/,Autriche,Tyrol,Politischer bezirk schwaz,Wiesing,gemeinde wiesing,"dorf 19, 6210 wiesing, austria",6210,05244 62623,Information non disponible,http://www.wiesing.tirol.gv.at/,"47.4043, 11.7978"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-weerberg-i105247/,Autriche,Tyrol,Politischer bezirk schwaz,Terfens,gemeindeamt weerberg,"mitterberg 111, 6133 weerberg, austria",6133,05224 20779,Information non disponible,http://www.weerberg.at/,"47.29855, 11.66615"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-terfens-i105267/,Autriche,Tyrol,Politischer bezirk schwaz,Terfens,gemeindeamt terfens,"dorfpl. 1, 6123 terfens, austria",6123,05224 68315,Information non disponible,http://www.terfens.at/,"47.32236, 11.64299"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-stummerberg-i105313/,Autriche,Tyrol,Politischer bezirk schwaz,Stumm,gemeindeamt stummerberg,"dorfstraße 15, 6274 aschau im zillertal, austria",6274,Information non disponible,Information non disponible,Information non disponible,"47.26818, 11.89627"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-finkenberg-und-mayrhofen---ortvorstehung-ginzling-i105526/,Autriche,Tyrol,Politischer bezirk schwaz,Mayrhofen,gemeinde finkenberg und mayrhofen - ortvorstehung ginzling,"ginzling, 6295 mayrhofen, austria",6295,Information non disponible,Information non disponible,Information non disponible,"47.10905, 11.80966"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-buch-in-tirol-i105610/,Autriche,Tyrol,Politischer bezirk schwaz,Gallzein,gemeindeamt buch in tirol,"st. margarethen 108, 6220 buch, austria",6220,05244 62496,Information non disponible,http://www.buch.tirol.gv.at/,"47.37769, 11.76838"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-gerlos-i105742/,Autriche,Tyrol,Politischer bezirk schwaz,Gerlos,gemeindeamt gerlos,"gerlos 141, 6281 gerlos, austria",6281,Information non disponible,Information non disponible,Information non disponible,"47.22572, 12.03439"
https://fre.cityhallworldwide.com/mairie-en-autriche/municipal-office-buch-in-tirol-i127584/,Autriche,Tyrol,Politischer bezirk schwaz,Gallzein,municipal office buch in tirol,"st. margarethen 108, 6220 buch, austria",6220,05244 62496,Information non disponible,http://www.buch.tirol.gv.at/,"47.37769, 11.76838"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-gabersdorf-i105263/,Autriche,Styrie,Leibnitz,Gabersdorf,gemeindeamt gabersdorf,"gabersdorf 93, 8424 gabersdorf, austria",8424,03452 82420,Information non disponible,http://www.svgabersdorf.at/,"46.78234, 15.59046"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-ehrenhausen-i105342/,Autriche,Styrie,Leibnitz,Ehrenhausen,marktgemeinde ehrenhausen,"marktpl. 2, 8461 ehrenhausen, austria",8461,03453 2507,Information non disponible,http://www.ehrenhausen-gv.at/,"46.72575, 15.58563"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-leutschach-an-der-weinstrae-i105554/,Autriche,Styrie,Leibnitz,Leutschach,gemeindeamt leutschach an der weinstraße,"arnfelser str. 1, 8463 leutschach, austria",8463,03454 7060,Information non disponible,http://www.leutschach-weinstrasse.gv.at/,"46.66724, 15.46798"
https://fre.cityhallworldwide.com/mairie-en-autriche/municipal-office-leutschach-on-the-wine-route-i127595/,Autriche,Styrie,Leibnitz,Leutschach,municipal office leutschach on the wine route,"arnfelser str. 1, 8463 leutschach, austria",8463,03454 7060,Information non disponible,http://www.leutschach-weinstrasse.gv.at/,"46.66724, 15.46798"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-gro-sankt-florian-i105276/,Autriche,Styrie,Politischer berzirk deutschlandsberg,Groß sankt florian,marktgemeinde groß sankt florian,"marktpl. 3, 8522 groß st. florian, austria",8522,03464 22040,Information non disponible,http://www.gross-st-florian.at/,"46.82365, 15.31643"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-stainz-rathaus-i105337/,Autriche,Styrie,Politischer berzirk deutschlandsberg,Stainz,marktgemeinde stainz rathaus,"hauptpl. 1, 8510, austria",8510,03463 2203,Information non disponible,http://www.stainz.at/,"46.89396, 15.26388"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-garanas-i105376/,Autriche,Styrie,Politischer berzirk deutschlandsberg,Garanas,gemeindeamt garanas,"oberfresen 25, 8541 oberfresen, austria",8541,Information non disponible,Information non disponible,Information non disponible,"46.74936, 15.15874"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-sankt-josef-i105411/,Autriche,Styrie,Politischer berzirk deutschlandsberg,Sankt josef (weststeiermark),gemeindeamt sankt josef,"st. josef 73, 8503 st. josef, austria",8503,Information non disponible,Information non disponible,Information non disponible,"46.91067, 15.33697"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeindeamt-lannach-i105565/,Autriche,Styrie,Politischer berzirk deutschlandsberg,Lannach,marktgemeindeamt lannach,"hauptstraße 28, 8502 lannach, austria",8502,Information non disponible,Information non disponible,Information non disponible,"46.94222, 15.33126"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-eibiswald-i105689/,Autriche,Styrie,Politischer berzirk deutschlandsberg,Eibiswald,marktgemeinde eibiswald,"eibiswald 17, 8552 eibiswald, austria",8552,03466 45400,Information non disponible,http://www.eibiswald.gv.at/,"46.68615, 15.24347"
https://fre.cityhallworldwide.com/mairie-en-autriche/polizeiinspektion-sankt-katharain-an-der-laming-i105410/,Autriche,Styrie,Politischer bezirk bruck an der mur,Sankt katharein an der laming,polizeiinspektion sankt katharain an der laming,"st. katharein an der laming 32, 8611 st. katharein an der laming, austria",8611,03869 2242,Information non disponible,Information non disponible,"47.46999, 15.16378"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-bruck-an-der-mur---fundamt-i105483/,Autriche,Styrie,Politischer bezirk bruck an der mur,Bruck an der mur,stadtgemeinde bruck an der mur - fundamt,"koloman-wallisch-platz 1, 8600 bruck an der mur, austria",8600,03862 8900,Information non disponible,http://www.bruckmur.at/,"47.41057, 15.26863"
https://fre.cityhallworldwide.com/mairie-en-autriche/ehemaliges-gemeindeamt-parschlug-i105490/,Autriche,Styrie,Politischer bezirk bruck an der mur,Parschlug,ehemaliges gemeindeamt parschlug,"haritzmeierstraße 1, 8605 parschlug, austria",8605,Information non disponible,Information non disponible,Information non disponible,"47.48103, 15.28682"
https://fre.cityhallworldwide.com/mairie-en-autriche/fpo-kapfenberg-i105602/,Autriche,Styrie,Politischer bezirk bruck an der mur,Kapfenberg,fpö kapfenberg,"wiener straße 35a, büroräume ece, 2. stock, 8605 kapfenberg, austria",8605,0650 4100400,Information non disponible,Information non disponible,"47.44418, 15.2915"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-waldegg-i105257/,Autriche,Basse-Autriche,Politischer bezirk wiener neustadt,Waldegg,gemeindereamt der marktgemeinde waldegg,"waldegg 246, 2754 waldegg an der piesting, austria",2754,Information non disponible,Information non disponible,Information non disponible,"47.86996, 16.0621"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-tullnerbach-i105209/,Autriche,Basse-Autriche,Politischer bezirk wien umgebung,Pressbaum,gemeindeamt tullnerbach,"hauptstraße 47, 3013 tullnerbach, austria",3013,02233 52288,Information non disponible,http://www.tullnerbach.gv.at,"48.18429, 16.09341"
https://fre.cityhallworldwide.com/mairie-en-autriche/waldkirchen-an-der-thaya-i105253/,Autriche,Basse-Autriche,Politischer bezirk waidhofen an der thaya,Waldkirchen an der thaya,waldkirchen an der thaya,"waldkirchen an der thaya 65, 3844 waldkirchen an der thaya, austria",3844,Information non disponible,Information non disponible,http://www.waldkirchen-thaya.at/,"48.93958, 15.35171"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-der-marktgemeinde-sieghartskirchen-i105355/,Autriche,Basse-Autriche,Politischer bezirk tulln,Sieghartskirchen,gemeindeamt der marktgemeinde sieghartskirchen,"wiener str. 12, 3443 sieghartskirchen, austria",3443,02274 5005,Information non disponible,http://www.sieghartskirchen.com/,"48.25586, 16.01612"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-wieselburg-land-i105214/,Autriche,Basse-Autriche,Politischer bezirk scheibbs,Wieselburg,gemeinde wieselburg-land,"weinzierl-wechlingerstraße 9, 3250 weinzierl, austria",3250,07416 522690,Information non disponible,http://www.wieselburg-land.at/,"48.12639, 15.12649"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-ober-grafendorf-i105507/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Ober-grafendorf,gemeindeamt ober-grafendorf,"hauptpl. 2, 3200 ober-grafendorf, austria",3200,02747 2313,Information non disponible,http://www.ober-grafendorf.at/,"48.15082, 15.5442"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-grunbach-am-schneeberg-i105381/,Autriche,Basse-Autriche,Politischer bezirk neunkirchen,Grünbach am schneeberg,gemeindeamt grünbach am schneeberg,"wiener neustädter str. 1, 2733 grünbach am schneeberg, austria",2733,Information non disponible,Information non disponible,http://www.gruenbach-schneeberg.gv.at/,"47.79633, 15.98895"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-perchtoldsdorf-i105485/,Autriche,Basse-Autriche,Politischer bezirk mödling,Perchtoldsdorf,marktgemeinde perchtoldsdorf,"marktpl. 11, 2380 perchtoldsdorf, austria",2380,Information non disponible,Information non disponible,Information non disponible,"48.11911, 16.2655"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-poysdorf-erholungszentrum-i105469/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Poysdorf,stadtgemeinde poysdorf erholungszentrum,"laaer str. 106, 2170 poysdorf, austria",2170,02552 2200,Information non disponible,http://www.poysdorf.at/,"48.66521, 16.61332"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-raxendorf-i105445/,Autriche,Basse-Autriche,Politischer bezirk melk,Raxendorf,gemeindeamt raxendorf,"raxendorf 10, 3654 raxendorf, austria",3654,Information non disponible,Information non disponible,Information non disponible,"48.34106, 15.27742"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-traisen-i105296/,Autriche,Basse-Autriche,Politischer bezirk lilienfeld,Traisen,gemeinde traisen,"mariazellerstraße 78, 3160 traisen, austria",3160,02762 620000,Information non disponible,http://www.traisen.com/,"48.04139, 15.60928"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-rossatz-arnsdorf-i105241/,Autriche,Basse-Autriche,Politischer bezirk krems an der donau (lower austria),Dürnstein,marktgemeinde rossatz-arnsdorf,"rossatz 29, 3602 rossatz, austria",3602,02714 6217,Information non disponible,http://www.rossatz-arnsdorf.at/,"48.39717, 15.5053"
https://fre.cityhallworldwide.com/mairie-en-autriche/sierndorf-i105321/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Sierndorf,sierndorf,"prager str. 13, 2011 sierndorf, austria",2011,02267 2225,Information non disponible,https://www.sierndorf.at/,"48.43036, 16.16652"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-langau-i105238/,Autriche,Basse-Autriche,Politischer bezirk horn,Langau,marktgemeinde langau,"langau 103, 2091 langau bei geras, austria",2091,Information non disponible,Information non disponible,http://www.langau.at/,"48.83119, 15.71566"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-sitzendorf-an-der-schmida-i105348/,Autriche,Basse-Autriche,Politischer bezirk hollabrunn,Sitzendorf an der schmida,marktgemeinde sitzendorf an der schmida,"hauptpl. 20, 3714 sitzendorf an der schmida, austria",3714,02959 2203,Information non disponible,http://www.sitzendorf.at/,"48.59867, 15.9419"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-weitra-i105237/,Autriche,Basse-Autriche,Politischer bezirk gmünd,Weitra,rathaus weitra,"rathauspl. 1, 3970 weitra, austria",3970,Information non disponible,Information non disponible,Information non disponible,"48.70074, 14.8936"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-deutsch-wagram-i105535/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Deutsch-wagram,stadtgemeinde deutsch-wagram,"friedhofstraße 9, 2232 deutsch-wagram, austria",2232,Information non disponible,Information non disponible,Information non disponible,"48.29803, 16.56568"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-marchegg-i105540/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Marchegg,stadtgemeinde marchegg,"hauptpl. 30, 2293 marchegg, austria",2293,02285 71000,Information non disponible,Information non disponible,"48.27967, 16.90815"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-lassee-i105564/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Lassee,gemeindeamt lassee,"obere hauptstraße 4, 2291 lassee, austria",2291,Information non disponible,Information non disponible,Information non disponible,"48.2249, 16.82135"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-jedenspeigen-i105611/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Jedenspeigen,marktgemeinde jedenspeigen,"bahnstraße 2, 2264 jedenspeigen, austria",2264,Information non disponible,Information non disponible,Information non disponible,"48.49809, 16.87276"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-matzen-raggendorf-i105622/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Groß-schweinbarth,gemeinde matzen-raggendorf,"hauptpl. 1, 2243 matzen, austria",2243,02289 227320,Information non disponible,http://www.matzen-raggendorf.gv.at/,"48.40255, 16.69352"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-umd-freiwillige-feuerwehr-glinzendorf-i105662/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Glinzendorf,gemeindeamt umd freiwillige feuerwehr glinzendorf,"glinzendorf 40, 2282 glinzendorf, austria",2282,Information non disponible,Information non disponible,Information non disponible,"48.24729, 16.64012"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-engelhartstetten-i105684/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Engelhartstetten,gemeinde engelhartstetten,"obere hauptstraße 2, 2292 engelhartstetten, austria",2292,02214 2292,Information non disponible,http://www.engelhartstetten.at/,"48.18226, 16.88087"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-schonkirchen-reyersdorf-i105717/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Gänserndorf,gemeindereamt der marktgemeinde schönkirchen-reyersdorf,"gänserndorferstraße 1a, 2241 schönkirchen-reyersdorf, austria",2241,02282 2506,Information non disponible,http://www.schoenkirchen-reyersdorf.at/,"48.36496, 16.69891"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-angern-an-der-march-i105726/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Angern an der march,gemeinde angern an der march,"bahnstraße 5, 2261 angern an der march, austria",2261,02283 2241,Information non disponible,http://www.angern.at/,"48.38101, 16.82861"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-i127582/,Autriche,Basse-Autriche,Politischer bezirk gänserndorf,Strasshof an der nordbahn,marktgemeinde,"bahnhofstraße 22, 2231 strasshof an der nordbahn, austria",2231,02287 2208,Information non disponible,http://www.strasshofandernordbahn.gv.at/,"48.31889, 16.64281"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadthalle-schrems-i105378/,Autriche,Basse-Autriche,Politischer bezirk gmünd,Schrems,stadthalle schrems,"dr.-karl-renner-straße 1, 3943 schrems, austria",3943,02853 77441,Information non disponible,Information non disponible,"48.79145, 15.07193"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-litschau-i105550/,Autriche,Basse-Autriche,Politischer bezirk gmünd,Litschau,gemeindeamt litschau,"stadtpl. 25, 3874 litschau, austria",3874,Information non disponible,Information non disponible,Information non disponible,"48.94395, 15.04558"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-hirschbach-i105592/,Autriche,Basse-Autriche,Politischer bezirk gmünd,Hirschbach,gemeinde hirschbach,"bahnstraße 48, 3942 hirschbach, austria",3942,Information non disponible,Information non disponible,http://www.hirschbach.gv.at/,"48.74418, 15.12625"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-hoheneich-i105623/,Autriche,Basse-Autriche,Politischer bezirk gmünd,Hoheneich,gemeindereamt der marktgemeinde hoheneich,"marktpl. 91, 3945 hoheneich, austria",3945,Information non disponible,Information non disponible,Information non disponible,"48.77187, 15.02573"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-schrattenthal-i105379/,Autriche,Basse-Autriche,Politischer bezirk hollabrunn,Retz,stadtgemeinde schrattenthal,"obermarkersdorf 182, 2073 schrattenthal, austria",2073,02942 8204,Information non disponible,http://www.schrattenthal.at/,"48.73661, 15.89856"
https://fre.cityhallworldwide.com/mairie-en-autriche/town-hall-i105437/,Autriche,Basse-Autriche,Politischer bezirk hollabrunn,Retz,town hall,"hauptpl., 2070 retz, austria",2070,02942 2223,Information non disponible,http://www.retz.at/system/web/sonderseite.aspx?menuonr=223519064&detailonr=223519064,"48.75707, 15.95056"
